article;weighted_regulatory_operators;unweighted_regulatory_operators;operators_total;fres;sentences;words;syllables;words_per_sentence;syllables_per_word;number_internal_references;complexity_with_references;clump_size
CRR_325ae;3;4;33;69,64357142857145;5;140;180;28,0;1,2857142857142858;1;2,2210363476697925e+22;475
CRR_325af;10;7;82;36,42952751817239;9;214;370;23,77777777777778;1,7289719626168225;0;10;1
CRR_325ag;2;2;16;71,90125000000002;4;65;91;16,25;1,4;1;10,8;1
CRR_325ah;27;12;134;-13,867429928741075;5;421;673;84,2;1,5985748218527316;0;27;1
CRR_325ai;13;10;71;39,58068156424585;5;179;277;35,8;1,547486033519553;1;42,7;1
CRR_325aj;32;6;63;-202,55899999999994;1;350;224;350,0;0,64;0;32;1
CRR_325ak;58;9;106;-266,63694864048335;1;331;538;331,0;1,6253776435045317;1;2,2210363476697925e+22;475
CRR_325al;4;4;28;59,21175000000002;4;75;114;18,75;1,52;2;86,17000000000002;1
CRR_325am;7;8;71;70,38144939271257;5;247;252;49,4;1,0202429149797572;1;2,2210363476697925e+22;475
CRR_325an;14;10;77;38,51762561576355;5;203;305;40,6;1,5024630541871922;1;2,2210363476697925e+22;475
CRR_325ao;6;5;29;44,01823529411766;4;68;117;17,0;1,7205882352941178;0;6;1
CRR_325ap;17;14;132;47,90440532451167;12;529;714;44,083333333333336;1,3497164461247637;2;2,2210363476697925e+22;475
CRR_325aq;14;9;88;28,846763343894736;11;373;633;33,90909090909091;1,6970509383378016;0;14;1
CRR_325ar;2;2;26;46,252794117647085;2;85;118;42,5;1,388235294117647;1;2,2210363476697925e+22;475
CRR_325as;1;1;25;77,38413043478262;1;46;45;46,0;0,9782608695652174;0;1;1
CRR_325at;15;10;100;31,277031802120177;7;283;450;40,42857142857143;1,5901060070671378;0;15;1
CRR_325au;2;1;12;22,14943396226417;1;53;82;53,0;1,5471698113207548;0;2;1
CRR_325av;8;7;76;47,45249658703074;10;293;449;29,3;1,5324232081911262;0;8;1
CRR_325aw;1;1;16;33,93421052631581;2;38;69;19,0;1,8157894736842106;0;1;1
CRR_325ax;15;17;96;65,7999723470446;11;263;363;23,90909090909091;1,3802281368821292;0;15;1
CRR_325ay;17;14;94;48,435191017036686;13;298;476;22,923076923076923;1,5973154362416107;0;17;1
CRR_325az;74;47;253;25,11626789856814;27;926;1608;34,2962962962963;1,736501079913607;15;2,2210363476697925e+22;475
CRR_325ba;18;10;65;13,489682926829289;5;246;417;49,2;1,6951219512195121;2;2,2210363476697925e+22;475
CRR_325bb;22;11;209;-1,902374999999978;8;525;882;65,625;1,68;3;2,2210363476697925e+22;475
CRR_325bc;144;52;334;-45,61054054054051;10;1110;1834;111,0;1,6522522522522523;2;2,2210363476697925e+22;475
CRR_325bd;18;13;203;36,74886873558398;19;1004;1382;52,8421052631579;1,3764940239043826;2;2,2210363476697925e+22;475
CRR_325be;8;6;50;41,222710798816564;8;169;288;21,125;1,7041420118343196;2;2,2210363476697925e+22;475
CRR_325bf;77;43;335;12,940800000000024;25;1125;1971;45,0;1,752;6;2,2210363476697925e+22;475
CRR_325bg;27;16;85;18,419624309392276;10;362;649;36,2;1,792817679558011;1;2,2210363476697925e+22;475
CRR_325bh;95;30;245;-70,39632858435093;6;737;1329;122,83333333333333;1,8032564450474897;4;2,2210363476697925e+22;475
CRR_325bi;135;49;253;-45,91233189711447;9;851;1577;94,55555555555556;1,8531139835487662;1;158,1;1
CRR_325bj;21;11;82;6,8936564625850565;6;245;459;40,833333333333336;1,873469387755102;0;21;1
CRR_325bk;17;10;118;17,396571428571463;10;378;675;37,8;1,7857142857142858;1;2,2210363476697925e+22;475
CRR_325bl;12;10;45;50,88219298245616;6;152;234;25,333333333333332;1,5394736842105263;3;2,2210363476697925e+22;475
CRR_325bm;11;9;36;48,05625000000002;4;141;205;35,25;1,4539007092198581;7;2,2210363476697925e+22;475
CRR_325bn;26;14;85;8,515165745856393;7;362;624;51,714285714285715;1,723756906077348;2;2,2210363476697925e+22;475
CRR_325bo;3;2;56;20,27507462686569;7;201;374;28,714285714285715;1,8606965174129353;0;3;1
CRR_325bp;59;37;254;24,824655126749946;30;881;1585;29,366666666666667;1,7990919409761634;2;2,2210363476697925e+22;475
CRR_326;7;5;15;38,29367647058825;2;51;86;25,5;1,6862745098039216;0;7;1
CRR_327;20;14;64;34,98554878048782;10;205;366;20,5;1,7853658536585366;4;2,2210363476697925e+22;475
CRR_328;8;6;72;40,153474747474775;9;275;441;30,555555555555557;1,6036363636363635;1;2,2210363476697925e+22;475
CRR_329;11;8;71;36,31536689419795;14;293;517;20,928571428571427;1,764505119453925;0;11;1
CRR_330;3;2;19;21,80162162162165;2;74;129;37,0;1,7432432432432432;0;3;1
CRR_331;9;6;65;26,785465116279084;7;258;435;36,857142857142854;1,686046511627907;4;2,2210363476697925e+22;475
CRR_332;44;28;211;26,33832887700538;22;765;1313;34,77272727272727;1,7163398692810456;1;72,6;1
CRR_333;3;2;17;15,721612903225804;2;62;117;31,0;1,8870967741935485;0;3;1
CRR_334;5;3;17;24,3771428571429;2;42;80;21,0;1,9047619047619047;0;5;1
CRR_335;5;3;16;29,77636363636364;2;66;112;33,0;1,696969696969697;0;5;1
CRR_336;27;16;188;17,41252824858759;12;590;973;49,166666666666664;1,6491525423728814;2;2,2210363476697925e+22;475
CRR_337;23;16;115;34,497134146341494;14;369;635;26,357142857142858;1,7208672086720866;5;2,2210363476697925e+22;475
CRR_338;26;14;120;10,066243869209814;10;367;692;36,7;1,8855585831062671;0;26;1
CRR_339;23;27;273;68,37102389078501;29;879;1119;30,310344827586206;1,273037542662116;0;23;1
CRR_340;17;15;149;51,6952159605101;22;442;704;20,09090909090909;1,592760180995475;1;42,3;1
CRR_341;7;6;46;50,33956896551726;10;145;243;14,5;1,6758620689655173;1;2,2210363476697925e+22;475
CRR_342;3;2;11;28,62068965517244;1;29;51;29,0;1,7586206896551724;0;3;1
CRR_343;3;2;8;32,56400000000002;1;25;44;25,0;1,76;0;3;1
CRR_344;10;7;60;37,07675925925929;14;243;437;17,357142857142858;1,7983539094650205;0;10;1
CRR_345;8;7;43;49,95858766233769;8;154;250;19,25;1,6233766233766234;0;8;1
CRR_346;33;25;142;40,50527508090616;21;515;861;24,523809523809526;1,6718446601941748;0;33;1
CRR_347;12;6;43;-3,5249999999999773;3;180;318;60,0;1,7666666666666666;2;2,2210363476697925e+22;475
CRR_348;9;8;37;49,39433333333335;5;108;173;21,6;1,6018518518518519;4;2,2210363476697925e+22;475
CRR_349;86;19;81;-151,74642857142854;1;210;361;210,0;1,7190476190476192;1;2,2210363476697925e+22;475
CRR_350;43;25;149;16,697136343579956;13;523;923;40,23076923076923;1,7648183556405355;2;2,2210363476697925e+22;475
CRR_351;9;5;40;14,168301886792477;2;106;174;53,0;1,6415094339622642;1;2,2210363476697925e+22;475
CRR_352;17;12;171;35,794834584013074;25;613;1059;24,52;1,727569331158238;1;2,2210363476697925e+22;475
CRR_353;21;15;88;34,12942253521129;10;284;483;28,4;1,7007042253521127;2;2,2210363476697925e+22;475
CRR_354;24;18;97;39,2829595494112;18;434;734;24,11111111111111;1,6912442396313363;1;2,2210363476697925e+22;475
CRR_355;2;2;9;48,09621621621622;1;37;53;37,0;1,4324324324324325;4;161,95100000000002;1
CRR_356;10;6;47;22,63481557377051;4;183;298;45,75;1,6284153005464481;0;10;1
CRR_357;11;8;62;35,10100000000003;10;200;358;20,0;1,79;2;68,31;1
CRR_358;23;16;127;33,070879363449706;20;487;858;24,35;1,7618069815195072;1;46,1;1
CRR_359;21;20;119;56,25161782296652;16;418;613;26,125;1,4665071770334928;0;21;1
CRR_360;6;5;28;52,79818181818183;4;88;137;22,0;1,5568181818181819;0;6;1
CRR_361;12;6;40;4,777500000000032;3;144;261;48,0;1,8125;1;35,1;1
CRR_362;7;4;37;17,73012820512824;3;130;223;43,333333333333336;1,7153846153846153;0;7;1
CRR_363;26;16;102;23,212217458223392;12;379;679;31,583333333333332;1,79155672823219;1;2,2210363476697925e+22;475
CRR_364;39;18;138;-10,753112094395277;6;452;754;75,33333333333333;1,668141592920354;6;2,2210363476697925e+22;475
CRR_365;15;9;70;21,048591549295793;7;213;390;30,428571428571427;1,8309859154929577;1;2,2210363476697925e+22;475
CRR_366;22;16;121;36,17980099502489;15;335;586;22,333333333333332;1,7492537313432837;1;2,2210363476697925e+22;475
CRR_367;52;32;201;22,85237222116666;19;554;1011;29,157894736842106;1,8249097472924187;1;2,2210363476697925e+22;475
CRR_368;80;38;216;-5,884122426868856;13;710;1320;54,61538461538461;1,8591549295774648;0;80;1
CRR_369;24;14;89;16,650074365704313;9;254;485;28,22222222222222;1,9094488188976377;0;24;1
CRR_370;14;6;40;-21,376562499999977;2;128;247;64,0;1,9296875;0;14;1
CRR_371;5;4;27;51,21075229357797;5;109;172;21,8;1,5779816513761469;3;2,2210363476697925e+22;475
CRR_372;15;7;51;-9,287303182579535;3;199;350;66,33333333333333;1,7587939698492463;9;2,2210363476697925e+22;475
CRR_373;7;4;33;15,289122807017549;3;95;179;31,666666666666668;1,8842105263157896;1;2,2210363476697925e+22;475
CRR_374;30;20;145;30,001614823348717;24;434;813;18,083333333333332;1,8732718894009217;0;30;1
CRR_375;8;5;73;18,29636704119855;9;267;500;29,666666666666668;1,8726591760299625;0;8;1
CRR_376;26;16;109;21,175995475113126;17;312;616;18,352941176470587;1,9743589743589745;0;26;1
CRR_377;46;30;202;27,234805194805233;22;630;1121;28,636363636363637;1,7793650793650793;5;2,2210363476697925e+22;475
CRR_378;5;3;48;13,107500000000044;4;130;247;32,5;1,9;0;5;1
CRR_379;7;5;112;32,245377128953805;9;411;623;45,666666666666664;1,5158150851581509;2;2,2210363476697925e+22;475
CRR_380;6;5;21;46,89563063063065;3;74;118;24,666666666666668;1,5945945945945945;2;2,2210363476697925e+22;475
CRR_381;0;0;12;19,515135135135154;2;74;131;37,0;1,7702702702702702;0;0;1
CRR_382;57;34;152;20,070722021660686;14;554;960;39,57142857142857;1,7328519855595668;4;2,2210363476697925e+22;475
CRR_383;94;55;387;17,584535558780857;29;1378;2297;47,51724137931034;1,6669085631349783;9;2,2210363476697925e+22;475
CRR_384;25;18;165;36,91256515231558;18;631;1002;35,05555555555556;1,5879556259904912;4;2,2210363476697925e+22;475
CRR_385;3;2;19;16,488461538461536;2;78;139;39,0;1,7820512820512822;3;2,2210363476697925e+22;475
CRR_386;20;14;114;33,102453451407854;12;367;619;30,583333333333332;1,6866485013623977;2;2,2210363476697925e+22;475
CRR_387;1;1;7;65,555;2;20;31;10,0;1,55;0;1;1
CRR_389;0;0;8;59,315000000000026;2;36;55;18,0;1,5277777777777777;0;0;1
CRR_390;36;23;232;26,546972038263448;27;906;1566;33,55555555555556;1,728476821192053;7;2,2210363476697925e+22;475
CRR_391;13;7;44;9,987926509186366;3;127;231;42,333333333333336;1,8188976377952757;1;21,8;1
CRR_392;1;1;9;57,605000000000004;2;44;66;22,0;1,5;0;1;1
CRR_393;2;1;18;4,782500000000056;2;47;99;23,5;2,106382978723404;0;2;1
CRR_394;38;22;147;15,362857142857166;14;504;923;36,0;1,8313492063492063;1;2,2210363476697925e+22;475
CRR_395;125;80;491;26,09035741587462;41;1691;2776;41,24390243902439;1,641632170313424;15;2,2210363476697925e+22;475
CRR_396;42;29;101;33,178750000000036;10;320;534;32,0;1,66875;3;2,2210363476697925e+22;475
CRR_397;21;19;84;54,38140625000001;7;256;349;36,57142857142857;1,36328125;2;2,2210363476697925e+22;475
CRR_398;19;9;46;-5,043220338983019;2;118;212;59,0;1,7966101694915255;2;2,2210363476697925e+22;475
CRR_399;15;10;66;31,03272907239821;8;221;386;27,625;1,746606334841629;6;2,2210363476697925e+22;475
CRR_400;147;48;445;-63,92737888586339;12;1469;2544;122,41666666666667;1,7317903335602451;7;2,2210363476697925e+22;475
CRR_401;18;11;69;24,54123561477894;13;381;687;29,307692307692307;1,8031496062992125;3;2,2210363476697925e+22;475
CRR_402;17;8;201;-10,686578947368389;9;684;1135;76,0;1,659356725146199;7;2,2210363476697925e+22;475
CRR_403;37;21;129;15,49849056603776;12;636;1034;53,0;1,6257861635220126;2;2,2210363476697925e+22;475
CRR_411;132;16;278;-373,8294928825622;2;843;1523;421,5;1,8066429418742587;3;2,2210363476697925e+22;475
CRR_412;20;15;90;38,60535714285717;16;280;498;17,5;1,7785714285714285;3;2,2210363476697925e+22;475
CRR_413;12;9;58;43,07647177419358;8;155;264;19,375;1,7032258064516128;1;2,2210363476697925e+22;475
CRR_414;20;11;80;11,97763157894741;5;190;351;38,0;1,8473684210526315;4;2,2210363476697925e+22;475
CRR_415;71;39;311;10,575081081081095;20;888;1587;44,4;1,787162162162162;3;2,2210363476697925e+22;475
CRR_416;70;34;456;-3,4444157441573964;21;1355;2319;64,52380952380952;1,7114391143911438;7;2,2210363476697925e+22;475
CRR_417;27;11;115;-29,978235294117624;4;340;605;85,0;1,7794117647058822;1;2,2210363476697925e+22;475
CRR_418;16;12;115;38,037275641025644;12;416;657;34,666666666666664;1,5793269230769231;2;2,2210363476697925e+22;475
CRR_419;27;19;124;34,55640988372096;16;430;737;26,875;1,713953488372093;4;2,2210363476697925e+22;475
CRR_420;35;20;156;13,948889908256916;10;436;766;43,6;1,7568807339449541;6;2,2210363476697925e+22;475
CRR_421;18;12;103;28,863793103448273;12;348;611;29,0;1,7557471264367817;0;18;1
CRR_422;73;46;335;25,37816515656823;31;1093;1882;35,25806451612903;1,7218664226898444;8;2,2210363476697925e+22;475
CRR_423;42;27;173;25,700151802656563;17;465;843;27,352941176470587;1,8129032258064517;2;2,2210363476697925e+22;475
CRR_424;36;23;206;25,67030682086383;19;669;1150;35,21052631578947;1,71898355754858;4;2,2210363476697925e+22;475
CRR_425;61;42;297;32,7604353393086;33;1065;1779;32,27272727272727;1,6704225352112676;11;2,2210363476697925e+22;475
CRR_426;8;5;28;21,567666666666668;3;100;179;33,333333333333336;1,79;4;7,329419947310315e+22;1
CRR_427;17;6;121;-45,18772421524662;4;446;732;111,5;1,641255605381166;6;2,2210363476697925e+22;475
CRR_428;9;4;122;-12,550406593406592;5;364;626;72,8;1,7197802197802199;5;2,2210363476697925e+22;475
CRR_428a;41;14;74;-54,76595041322311;2;242;397;121,0;1,640495867768595;2;2,2210363476697925e+22;475
CRR_428b;48;31;182;26,557233211868834;17;452;819;26,58823529411765;1,8119469026548674;4;9,772559929747087e+22;1
CRR_428c;22;15;69;30,544409448818925;7;127;237;18,142857142857142;1,8661417322834646;0;22;1
CRR_428d;30;23;98;42,635366004962776;14;403;643;28,785714285714285;1,5955334987593053;3;2,2210363476697925e+22;475
CRR_428e;4;2;14;-10,894130434782596;1;46;93;46,0;2,0217391304347827;1;2,2210363476697925e+22;475
CRR_428f;37;16;151;-17,21200404858297;7;494;890;70,57142857142857;1,8016194331983806;2;2,2210363476697925e+22;475
CRR_428g;27;7;47;-114,03692771084334;1;166;299;166,0;1,8012048192771084;3;2,2210363476697925e+22;475
CRR_428h;40;17;133;-19,720157977883048;6;422;774;70,33333333333333;1,8341232227488151;4;7,329419947310315e+22;1
CRR_428i;8;5;42;23,791071428571456;4;126;225;31,5;1,7857142857142858;0;8;1
CRR_428j;25;16;94;26,208797380156085;12;299;549;24,916666666666668;1,8361204013377928;1;2,2210363476697925e+22;475
CRR_428k;23;12;164;6,044924611459095;9;479;831;53,22222222222222;1,7348643006263047;7;2,2210363476697925e+22;475
CRR_428l;6;2;60;-57,0417796610169;2;236;402;118,0;1,7033898305084745;6;2,2210363476697925e+22;475
CRR_428m;2;1;20;-1,3282089552238574;1;67;111;67,0;1,6567164179104477;1;2,2210363476697925e+22;475
CRR_428n;2;1;20;-1,3282089552238574;1;67;111;67,0;1,6567164179104477;1;2,2210363476697925e+22;475
CRR_428o;22;7;86;-71,64319999999996;2;250;448;125,0;1,792;14;2,2210363476697925e+22;475
CRR_428p;136;82;406;20,68537111123547;32;1117;1990;34,90625;1,7815577439570278;6;2,2210363476697925e+22;475
CRR_428q;34;21;102;24,19280178837556;11;305;557;27,727272727272727;1,8262295081967213;0;34;1
CRR_428r;68;29;164;-20,418354430379722;6;474;824;79,0;1,738396624472574;3;2,2210363476697925e+22;475
CRR_428s;24;14;72;18,29090909090911;6;264;449;44,0;1,7007575757575757;3;2,2210363476697925e+22;475
CRR_428t;17;8;30;-7,878260869565196;1;69;118;69,0;1,710144927536232;1;2,2210363476697925e+22;475
CRR_428u;7;5;19;33,35227272727275;1;44;67;44,0;1,5227272727272727;0;7;1
CRR_428v;12;5;24;-28,549896907216464;1;97;157;97,0;1,6185567010309279;2;2,2210363476697925e+22;475
CRR_428w;18;8;33;-14,706962025316429;1;79;132;79,0;1,6708860759493671;1;2,2210363476697925e+22;475
CRR_428x;16;8;30;-2,3092307692307372;1;65;110;65,0;1,6923076923076923;1;2,2210363476697925e+22;475
CRR_428y;18;8;33;-14,706962025316429;1;79;132;79,0;1,6708860759493671;1;2,2210363476697925e+22;475
CRR_428z;16;8;26;-2,1149999999999807;1;60;105;60,0;1,75;1;2,2210363476697925e+22;475
CRR_428aa;34;11;48;-66,75499999999997;1;126;217;126,0;1,7222222222222223;1;2,2210363476697925e+22;475
CRR_428ab;34;11;46;-67,07499999999996;1;124;217;124,0;1,75;1;2,2210363476697925e+22;475
CRR_428ac;18;8;31;-14,419615384615355;1;78;131;78,0;1,6794871794871795;1;2,2210363476697925e+22;475
CRR_428ad;116;16;129;-314,65008042895437;1;373;630;373,0;1,6890080428954424;19;2,2210363476697925e+22;475
CRR_428ae;18;8;33;-14,706962025316429;1;79;132;79,0;1,6708860759493671;1;2,2210363476697925e+22;475
CRR_428af;21;7;46;-59,34911764705879;1;136;206;136,0;1,5147058823529411;16;2,2210363476697925e+22;475
CRR_428ag;124;19;145;-272,7528443113772;1;334;555;334,0;1,6616766467065869;22;2,2210363476697925e+22;475
CRR_428ah;23;13;99;11,749264705882382;6;255;458;42,5;1,796078431372549;18;2,2210363476697925e+22;475
CRR_428ai;13;7;54;6,869131455399099;3;142;255;47,333333333333336;1,795774647887324;0;13;1
CRR_428aj;7;5;43;35,48691860465118;6;129;228;21,5;1,7674418604651163;0;7;1
CRR_428ak;25;16;95;26,888873873873905;12;296;542;24,666666666666668;1,8310810810810811;1;2,2210363476697925e+22;475
CRR_428al;22;12;157;8,049747919725945;9;454;792;50,44444444444444;1,7444933920704846;7;3,437497955288538e+23;2
CRR_428am;12;3;48;-121,95775862068962;1;174;313;174,0;1,7988505747126438;3;4,886279964873544e+22;1
CRR_428an;2;1;20;-1,3282089552238574;1;67;111;67,0;1,6567164179104477;1;2,443139982436772e+22;1
CRR_428ao;2;1;20;-1,3282089552238574;1;67;111;67,0;1,6567164179104477;1;2,443139982436772e+22;1
CRR_428ap;23;7;90;-77,06961538461536;2;260;467;130,0;1,7961538461538462;14;3,437497955288538e+23;2
CRR_428aq;130;80;398;22,47810522196133;33;1084;1935;32,84848484848485;1,7850553505535056;7;9,516909761984906e+23;1
CRR_428ar;33;21;99;24,75725460585926;11;301;549;27,363636363636363;1,823920265780731;0;33;1
CRR_428as;44;24;92;9,336494296577996;5;263;448;52,6;1,703422053231939;2;4,886279964873544e+22;1
CRR_428at;15;11;40;39,72457894736846;5;114;194;22,8;1,7017543859649122;1;2,443139982436772e+22;1
CRR_428au;20;8;32;-29,573636363636325;1;88;153;88,0;1,7386363636363635;1;2,443139982436772e+22;1
CRR_428av;18;8;33;-15,249870129870118;1;77;131;77,0;1,7012987012987013;1;2,443139982436772e+22;1
CRR_428aw;36;12;65;-58,53136363636361;1;132;205;132,0;1,553030303030303;7;2,5877738693970296e+23;3
CRR_428ax;18;8;35;-15,396428571428544;1;84;136;84,0;1,619047619047619;1;2,443139982436772e+22;1
CRR_428ay;50;11;90;-151,6265217391304;1;207;363;207,0;1,7536231884057971;3;2,5877738693970296e+23;3
CRR_428az;21;12;88;15,278536585365885;6;246;436;41,0;1,7723577235772359;9;2,5877738693970296e+23;3
CRR_429;48;29;236;21,05242059145678;22;830;1447;37,72727272727273;1,7433734939759036;7;2,2210363476697925e+22;475
CRR_429a;81;35;408;-18,305886215864774;20;1538;2674;76,9;1,738621586475943;12;2,2210363476697925e+22;475
CRR_429b;12;6;171;4,3671618037135715;13;725;1250;55,76923076923077;1,7241379310344827;3;2,2210363476697925e+22;475
CRR_429c;21;13;173;23,14946735998879;19;749;1272;39,421052631578945;1,6982643524699599;6;2,2210363476697925e+22;475
CRR_429d;13;7;182;8,022352941176479;17;705;1306;41,470588235294116;1,852482269503546;3;2,2210363476697925e+22;475
CRR_429e;39;23;197;19,536789772727275;16;649;1121;40,5625;1,7272727272727273;4;2,2210363476697925e+22;475
CRR_429f;6;4;28;35,45817307692309;8;130;238;16,25;1,8307692307692307;3;2,2210363476697925e+22;475
CRR_429g;9;5;100;15,285015015015034;9;259;497;28,77777777777778;1,9189189189189189;1;2,2210363476697925e+22;475
CRR_430;145;83;539;15,522334050681508;39;1537;2749;39,41025641025641;1,7885491216655822;11;2,2210363476697925e+22;475
CRR_430a;21;11;137;2,818725490196101;9;408;762;45,333333333333336;1,8676470588235294;1;2,2210363476697925e+22;475
CRR_430b;27;19;163;35,718295664206636;16;542;876;33,875;1,6162361623616237;11;2,2210363476697925e+22;475
CRR_430c;44;20;151;-11,647552816901396;8;426;828;53,25;1,943661971830986;0;44;1
CRR_431;45;29;141;26,316008403361366;17;392;728;23,058823529411764;1,8571428571428572;1;2,2210363476697925e+22;475
CRR_432;18;11;116;21,359736238532122;12;327;610;27,25;1,8654434250764527;3;2,2210363476697925e+22;475
CRR_433;13;9;54;30,027500000000032;4;130;221;32,5;1,7;4;2,2210363476697925e+22;475
CRR_433a;12;9;62;37,25320512820515;6;260;386;43,333333333333336;1,4846153846153847;17;2,2210363476697925e+22;475
CRR_433b;2;2;34;45,63696428571433;4;105;167;26,25;1,5904761904761904;4;2,2210363476697925e+22;475
CRR_433c;5;4;34;44,99519230769235;4;130;198;32,5;1,523076923076923;6;2,2210363476697925e+22;475
CRR_434;16;11;58;30,371849315068516;7;146;268;20,857142857142858;1,8356164383561644;0;16;1
CRR_434a;22;13;63;17,733355704698027;7;149;295;21,285714285714285;1,9798657718120805;0;22;1
CRR_435;14;6;95;-21,08464788732391;5;355;654;71,0;1,8422535211267606;0;14;1
CRR_436;65;8;120;-370,4730656934306;1;411;778;411,0;1,8929440389294403;4;2,2210363476697925e+22;475
CRR_437;42;9;51;-158,06473451327432;1;226;362;226,0;1,6017699115044248;10;2,2210363476697925e+22;475
CRR_437a;12;4;34;-62,771981132075425;1;106;203;106,0;1,9150943396226414;3;2,2210363476697925e+22;475
CRR_438;82;11;115;-324,9353225806451;1;372;678;372,0;1,8225806451612903;6;2,2210363476697925e+22;475
CRR_439;65;16;136;-125,08091194968549;3;530;956;176,66666666666666;1,8037735849056604;5;2,2210363476697925e+22;475
CRR_440;5;2;18;-41,87399999999997;1;75;153;75,0;2,04;0;5;1
CRR_441;2;1;13;3,380000000000024;1;40;77;40,0;1,925;1;2,2210363476697925e+22;475
CRR_442;5;1;68;-195,6570689655172;1;232;458;232,0;1,9741379310344827;0;5;1
CRR_443;6;3;27;7,614090909090919;3;66;138;22,0;2,090909090909091;0;6;1
CRR_444;9;2;59;-137,6593564356435;1;202;333;202,0;1,6485148514851484;1;16,700000000000003;1
CRR_445;9;6;18;28,180681818181853;2;55;98;27,5;1,7818181818181817;1;2,2210363476697925e+22;475
CRR_446;8;3;27;-42,434999999999974;1;90;168;90,0;1,8666666666666667;1;2,2210363476697925e+22;475
CRR_447;80;11;135;-317,9058196721311;1;366;663;366,0;1,8114754098360655;6;2,2210363476697925e+22;475
CRR_448;27;9;106;-58,54756329113921;4;474;813;118,5;1,7151898734177216;4;2,2210363476697925e+22;475
CRR_449;111;8;226;-715,7230323450133;1;742;1486;742,0;2,0026954177897576;4;2,2210363476697925e+22;475
CRR_449a;6;4;25;25,88847826086959;2;92;146;46,0;1,5869565217391304;1;2,2210363476697925e+22;475
CRR_450;23;8;194;-50,9451824817518;7;685;1283;97,85714285714286;1,872992700729927;1;2,2210363476697925e+22;475
CRR_451;12;7;78;17,715057471264373;6;232;411;38,666666666666664;1,771551724137931;4;2,2210363476697925e+22;475
CRR_451a;13;7;106;10,674586218265773;9;337;630;37,44444444444444;1,8694362017804154;2;2,2210363476697925e+22;475
CRR_452;65;10;179;-270,05784003091185;2;647;1136;323,5;1,7557959814528594;2;2,2210363476697925e+22;475
CRR_453;47;6;118;-350,0055613577023;1;383;761;383,0;1,9869451697127938;0;47;1
CRR_454;4;2;15;-2,1754237288135414;1;59;104;59,0;1,7627118644067796;4;2,2210363476697925e+22;475
CRR_455;31;8;104;-112,2046538461538;2;325;592;162,5;1,8215384615384616;4;2,2210363476697925e+22;475
CRR_456;30;15;119;1,9394230769231058;6;429;671;71,5;1,564102564102564;36;2,2210363476697925e+22;475
CRR_457;25;9;66;-45,21211864406777;2;236;369;118,0;1,5635593220338984;347;2,2210363476697925e+22;475
CRR_458;76;48;376;25,154594648562323;32;1252;2101;39,125;1,678115015974441;16;2,2210363476697925e+22;475
CRR_459;23;10;49;-19,802317073170713;2;164;278;82,0;1,6951219512195121;44;2,2210363476697925e+22;475
CRR_460;16;14;97;51,10909660107336;13;344;524;26,46153846153846;1,5232558139534884;29;2,2210363476697925e+22;475
CRR_461;24;18;92;39,191856828193835;10;227;388;22,7;1,7092511013215859;4;9,772559929747087e+22;1
CRR_461a;3;2;36;26,787647058823552;3;153;232;51,0;1,5163398692810457;24;2,2210363476697925e+22;475
CRR_462;13;12;88;56,517026874647655;17;313;487;18,41176470588235;1,5559105431309903;8;2,2210363476697925e+22;475
CRR_463;4;2;26;9,18285310734467;3;118;220;39,333333333333336;1,8644067796610169;0;4;1
CRR_464;8;7;19;47,67968992248066;6;86;147;14,333333333333334;1,7093023255813953;0;8;1
CRR_465;7;7;29;62,82010135135138;4;111;152;27,75;1,3693693693693694;1;2,443139982436772e+22;1
CRR_466;7;4;25;10,975576923076943;2;91;161;45,5;1,7692307692307692;1;10,3;1
CRR_468;24;15;133;23,664240994854197;14;583;971;41,642857142857146;1,6655231560891939;5;9,772559929747087e+22;1
CRR_469;42;24;104;14,392800000000022;7;375;612;53,57142857142857;1,632;4;3,8741185063811644e+23;7
CRR_469a;5;3;45;18,079712643678192;3;116;205;38,666666666666664;1,7672413793103448;1;2,443139982436772e+22;1
CRR_470;9;6;65;33,224795539033465;7;269;428;38,42857142857143;1,5910780669144982;6;7,329419947310315e+22;1
CRR_471;6;3;49;6,420909090909134;4;220;376;55,0;1,709090909090909;1;2,443139982436772e+22;1
CRR_472;25;20;186;45,6021109454027;22;701;1068;31,863636363636363;1,5235378031383737;4;3,8741185063811644e+23;7
CRR_473;30;24;104;44,79670329670333;13;392;609;30,153846153846153;1,5535714285714286;1;1,3437269903402246e+23;1
CRR_473a;236;125;825;6,496417293233122;50;3325;5221;66,5;1,5702255639097744;9;3,615847174006423e+23;1
CRR_474;21;9;25;-22,147349397590332;1;83;142;83,0;1,7108433734939759;3;3,8741185063811644e+23;7
CRR_475;20;13;106;29,741929824561424;9;399;623;44,333333333333336;1,5614035087719298;2;3,8741185063811644e+23;7
CRR_476;20;9;25;-13,33499999999998;1;78;130;78,0;1,6666666666666667;3;3,8741185063811644e+23;7
CRR_477;16;11;100;31,85030174844897;9;394;608;43,77777777777778;1,5431472081218274;2;3,8741185063811644e+23;7
CRR_477a;14;7;78;-3,0051052631578727;5;266;490;53,2;1,8421052631578947;1;2,443139982436772e+22;1
CRR_478;21;14;98;29,882740899357614;7;467;603;66,71428571428571;1,291220556745182;8;3,8741185063811644e+23;7
CRR_479;14;9;107;26,58532142857146;8;350;562;43,75;1,6057142857142856;1;2,443139982436772e+22;1
